benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
acasxu_2023,ACASXU_run2a_3_6_batch_2000.onnx,prop_3.vnnlib,ERROR,4.43,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:35.500156+00:00
acasxu_2023,ACASXU_run2a_3_7_batch_2000.onnx,prop_3.vnnlib,ERROR,4.32,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:43.922539+00:00
acasxu_2023,ACASXU_run2a_3_8_batch_2000.onnx,prop_3.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:23:52.023069+00:00
acasxu_2023,ACASXU_run2a_3_9_batch_2000.onnx,prop_3.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:00.214542+00:00
acasxu_2023,ACASXU_run2a_4_1_batch_2000.onnx,prop_3.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:08.441431+00:00
acasxu_2023,ACASXU_run2a_4_2_batch_2000.onnx,prop_3.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:16.532031+00:00
acasxu_2023,ACASXU_run2a_4_3_batch_2000.onnx,prop_3.vnnlib,ERROR,4.30,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:24.729828+00:00
acasxu_2023,ACASXU_run2a_4_4_batch_2000.onnx,prop_3.vnnlib,ERROR,4.08,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:32.716342+00:00
acasxu_2023,ACASXU_run2a_4_5_batch_2000.onnx,prop_3.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:40.754608+00:00
acasxu_2023,ACASXU_run2a_4_6_batch_2000.onnx,prop_3.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:48.803698+00:00
acasxu_2023,ACASXU_run2a_4_7_batch_2000.onnx,prop_3.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:24:56.962341+00:00
acasxu_2023,ACASXU_run2a_4_8_batch_2000.onnx,prop_3.vnnlib,ERROR,4.13,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:05.069761+00:00
acasxu_2023,ACASXU_run2a_4_9_batch_2000.onnx,prop_3.vnnlib,ERROR,4.26,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:13.605954+00:00
acasxu_2023,ACASXU_run2a_5_1_batch_2000.onnx,prop_3.vnnlib,ERROR,4.35,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:22.039050+00:00
acasxu_2023,ACASXU_run2a_5_2_batch_2000.onnx,prop_3.vnnlib,ERROR,4.33,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:30.288230+00:00
acasxu_2023,ACASXU_run2a_5_3_batch_2000.onnx,prop_3.vnnlib,ERROR,4.23,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:38.522092+00:00
acasxu_2023,ACASXU_run2a_5_4_batch_2000.onnx,prop_3.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:46.872842+00:00
acasxu_2023,ACASXU_run2a_5_5_batch_2000.onnx,prop_3.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:25:55.262843+00:00
acasxu_2023,ACASXU_run2a_5_6_batch_2000.onnx,prop_3.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:03.231909+00:00
acasxu_2023,ACASXU_run2a_5_7_batch_2000.onnx,prop_3.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:11.253190+00:00
acasxu_2023,ACASXU_run2a_5_8_batch_2000.onnx,prop_3.vnnlib,ERROR,4.23,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:19.533125+00:00
acasxu_2023,ACASXU_run2a_5_9_batch_2000.onnx,prop_3.vnnlib,ERROR,4.37,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:27.938412+00:00
acasxu_2023,ACASXU_run2a_1_1_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:35.950076+00:00
acasxu_2023,ACASXU_run2a_1_2_batch_2000.onnx,prop_4.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:43.980604+00:00
acasxu_2023,ACASXU_run2a_1_3_batch_2000.onnx,prop_4.vnnlib,ERROR,4.20,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:26:52.148178+00:00
acasxu_2023,ACASXU_run2a_1_4_batch_2000.onnx,prop_4.vnnlib,ERROR,4.32,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:00.543129+00:00
acasxu_2023,ACASXU_run2a_1_5_batch_2000.onnx,prop_4.vnnlib,ERROR,4.63,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:09.085105+00:00
acasxu_2023,ACASXU_run2a_1_6_batch_2000.onnx,prop_4.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:17.063577+00:00
acasxu_2023,ACASXU_run2a_1_7_batch_2000.onnx,prop_4.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:25.031595+00:00
acasxu_2023,ACASXU_run2a_1_8_batch_2000.onnx,prop_4.vnnlib,ERROR,4.09,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:33.030063+00:00
acasxu_2023,ACASXU_run2a_1_9_batch_2000.onnx,prop_4.vnnlib,ERROR,4.26,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:41.282673+00:00
acasxu_2023,ACASXU_run2a_2_1_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:49.420986+00:00
acasxu_2023,ACASXU_run2a_2_2_batch_2000.onnx,prop_4.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:27:57.678326+00:00
acasxu_2023,ACASXU_run2a_2_3_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:05.801223+00:00
acasxu_2023,ACASXU_run2a_2_4_batch_2000.onnx,prop_4.vnnlib,ERROR,4.04,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:13.822305+00:00
acasxu_2023,ACASXU_run2a_2_5_batch_2000.onnx,prop_4.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:21.832281+00:00
acasxu_2023,ACASXU_run2a_2_6_batch_2000.onnx,prop_4.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:29.839550+00:00
acasxu_2023,ACASXU_run2a_2_7_batch_2000.onnx,prop_4.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:38.144532+00:00
acasxu_2023,ACASXU_run2a_2_8_batch_2000.onnx,prop_4.vnnlib,ERROR,4.50,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:46.756167+00:00
acasxu_2023,ACASXU_run2a_2_9_batch_2000.onnx,prop_4.vnnlib,ERROR,4.14,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:28:55.004307+00:00
acasxu_2023,ACASXU_run2a_3_1_batch_2000.onnx,prop_4.vnnlib,ERROR,4.28,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:03.279136+00:00
acasxu_2023,ACASXU_run2a_3_2_batch_2000.onnx,prop_4.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:11.289109+00:00
acasxu_2023,ACASXU_run2a_3_3_batch_2000.onnx,prop_4.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:19.290356+00:00
acasxu_2023,ACASXU_run2a_3_4_batch_2000.onnx,prop_4.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:27.297222+00:00
acasxu_2023,ACASXU_run2a_3_5_batch_2000.onnx,prop_4.vnnlib,ERROR,4.34,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:35.587152+00:00
acasxu_2023,ACASXU_run2a_3_6_batch_2000.onnx,prop_4.vnnlib,ERROR,4.09,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:43.769683+00:00
acasxu_2023,ACASXU_run2a_3_7_batch_2000.onnx,prop_4.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:51.746285+00:00
acasxu_2023,ACASXU_run2a_3_8_batch_2000.onnx,prop_4.vnnlib,ERROR,4.09,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:29:59.751039+00:00
acasxu_2023,ACASXU_run2a_3_9_batch_2000.onnx,prop_4.vnnlib,ERROR,4.20,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:07.990456+00:00
acasxu_2023,ACASXU_run2a_4_1_batch_2000.onnx,prop_4.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:16.169162+00:00
acasxu_2023,ACASXU_run2a_4_2_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:24.180657+00:00
acasxu_2023,ACASXU_run2a_4_3_batch_2000.onnx,prop_4.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:32.140463+00:00
acasxu_2023,ACASXU_run2a_4_4_batch_2000.onnx,prop_4.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:40.364896+00:00
acasxu_2023,ACASXU_run2a_4_5_batch_2000.onnx,prop_4.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:48.507879+00:00
acasxu_2023,ACASXU_run2a_4_6_batch_2000.onnx,prop_4.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:30:56.533250+00:00
acasxu_2023,ACASXU_run2a_4_7_batch_2000.onnx,prop_4.vnnlib,ERROR,4.20,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:04.621584+00:00
acasxu_2023,ACASXU_run2a_4_8_batch_2000.onnx,prop_4.vnnlib,ERROR,4.17,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:12.700927+00:00
acasxu_2023,ACASXU_run2a_4_9_batch_2000.onnx,prop_4.vnnlib,ERROR,4.40,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:21.002680+00:00
acasxu_2023,ACASXU_run2a_5_1_batch_2000.onnx,prop_4.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:29.156278+00:00
acasxu_2023,ACASXU_run2a_5_2_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:37.162887+00:00
acasxu_2023,ACASXU_run2a_5_3_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:45.164699+00:00
acasxu_2023,ACASXU_run2a_5_4_batch_2000.onnx,prop_4.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:31:53.183310+00:00
acasxu_2023,ACASXU_run2a_5_5_batch_2000.onnx,prop_4.vnnlib,ERROR,4.30,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:01.393352+00:00
acasxu_2023,ACASXU_run2a_5_6_batch_2000.onnx,prop_4.vnnlib,ERROR,4.20,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:09.541310+00:00
acasxu_2023,ACASXU_run2a_5_7_batch_2000.onnx,prop_4.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:17.761565+00:00
acasxu_2023,ACASXU_run2a_5_8_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:25.760024+00:00
acasxu_2023,ACASXU_run2a_5_9_batch_2000.onnx,prop_4.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:33.769228+00:00
acasxu_2023,ACASXU_run2a_1_1_batch_2000.onnx,prop_5.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:41.803287+00:00
acasxu_2023,ACASXU_run2a_1_1_batch_2000.onnx,prop_6.vnnlib,ERROR,4.13,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:49.856729+00:00
acasxu_2023,ACASXU_run2a_1_9_batch_2000.onnx,prop_7.vnnlib,ERROR,4.33,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:32:58.279664+00:00
acasxu_2023,ACASXU_run2a_2_9_batch_2000.onnx,prop_8.vnnlib,ERROR,4.19,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:33:06.483188+00:00
acasxu_2023,ACASXU_run2a_3_3_batch_2000.onnx,prop_9.vnnlib,ERROR,4.51,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:33:14.905261+00:00
acasxu_2023,ACASXU_run2a_4_5_batch_2000.onnx,prop_10.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:33:23.152673+00:00
